Episode	Accumulated Reward	Length	Steps
7449	1.0	1	7817
7450	-1.0	1	7818
7451	0.0	1	7819
7452	1.0	1	7820
7453	-1.0	1	7821
7454	1.0	1	7822
7455	-1.0	1	7823
7456	-1.0	1	7824
7457	-1.0	1	7825
7458	-1.0	1	7826
7459	1.0	1	7827
7460	-1.0	1	7828
7461	1.0	1	7829
7462	0.0	1	7830
7463	-1.0	1	7831
7464	1.0	1	7832
7465	-1.0	1	7833
7466	-1.0	1	7834
7467	-1.0	1	7835
7468	-1.0	1	7836
7469	-1.0	1	7837
7470	1.0	1	7838
7471	-1.0	1	7839
7472	-1.0	1	7840
7473	-1.0	1	7841
7474	-1.0	1	7842
7475	-1.0	1	7843
7476	-1.0	1	7844
7477	-1.0	1	7845
7478	-1.0	2	7847
7479	-1.0	1	7848
7480	1.0	1	7849
7481	-1.0	1	7850
7482	1.0	1	7851
7483	1.0	1	7852
7484	-1.0	1	7853
7485	-1.0	1	7854
7486	-1.0	1	7855
7487	1.0	1	7856
7488	-1.0	1	7857
7489	1.0	1	7858
7490	-1.0	1	7859
7491	-1.0	1	7860
7492	-1.0	1	7861
7493	1.0	1	7862
7494	1.0	1	7863
7495	-1.0	1	7864
7496	-1.0	1	7865
7497	1.0	1	7866
7498	-1.0	1	7867
7499	-1.0	1	7868
7500	-1.0	1	7869
7501	1.0	1	7870
7502	-1.0	1	7871
7503	-1.0	2	7873
7504	-1.0	1	7874
7505	-1.0	1	7875
7506	1.0	1	7876
7507	1.0	1	7877
7508	-1.0	1	7878
7509	-1.0	1	7879
7510	1.0	1	7880
7511	1.0	1	7881
7512	0.0	1	7882
7513	1.0	1	7883
7514	0.0	1	7884
7515	-1.0	1	7885
7516	-1.0	1	7886
7517	-1.0	1	7887
7518	-1.0	1	7888
7519	-1.0	1	7889
7520	-1.0	1	7890
7521	1.0	1	7891
7522	-1.0	1	7892
7523	0.0	1	7893
7524	1.0	1	7894
7525	1.0	1	7895
7526	-1.0	1	7896
7527	1.0	1	7897
7528	-1.0	1	7898
7529	-1.0	1	7899
7530	-1.0	1	7900
7531	-1.0	1	7901
7532	1.0	1	7902
7533	-1.0	1	7903
7534	-1.0	1	7904
7535	-1.0	2	7906
7536	1.0	1	7907
7537	1.0	1	7908
7538	-1.0	1	7909
7539	-1.0	1	7910
7540	-1.0	1	7911
7541	-1.0	1	7912
7542	-1.0	1	7913
7543	1.0	1	7914
7544	1.0	1	7915
7545	-1.0	1	7916
7546	0.0	1	7917
7547	-1.0	1	7918
7548	-1.0	1	7919
7549	-1.0	1	7920
7550	-1.0	1	7921
7551	1.0	1	7922
7552	1.0	1	7923
7553	-1.0	1	7924
7554	-1.0	1	7925
7555	1.0	1	7926
7556	-1.0	1	7927
7557	-1.0	1	7928
7558	-1.0	1	7929
7559	-1.0	1	7930
7560	-1.0	1	7931
7561	-1.0	1	7932
7562	-1.0	1	7933
7563	-1.0	1	7934
7564	1.0	1	7935
7565	-1.0	1	7936
7566	-1.0	1	7937
7567	-1.0	1	7938
7568	0.0	1	7939
7569	1.0	1	7940
7570	0.0	2	7942
7571	-1.0	1	7943
7572	-1.0	1	7944
7573	-1.0	1	7945
7574	-1.0	1	7946
7575	-1.0	1	7947
7576	1.0	1	7948
7577	-1.0	1	7949
7578	1.0	1	7950
7579	1.0	1	7951
7580	-1.0	1	7952
7581	-1.0	1	7953
7582	-1.0	1	7954
7583	1.0	1	7955
7584	-1.0	1	7956
7585	0.0	1	7957
7586	1.0	1	7958
7587	1.0	1	7959
7588	-1.0	2	7961
7589	-1.0	1	7962
7590	-1.0	1	7963
7591	1.0	1	7964
7592	-1.0	1	7965
7593	-1.0	1	7966
7594	-1.0	2	7968
7595	-1.0	1	7969
7596	1.0	1	7970
7597	1.0	1	7971
7598	-1.0	1	7972
7599	-1.0	1	7973
7600	1.0	1	7974
7601	-1.0	1	7975
7602	-1.0	1	7976
7603	-1.0	1	7977
7604	-1.0	1	7978
7605	1.0	1	7979
7606	1.0	1	7980
7607	-1.0	1	7981
7608	-1.0	1	7982
7609	-1.0	1	7983
7610	1.0	1	7984
7611	-1.0	1	7985
7612	1.0	1	7986
7613	-1.0	1	7987
7614	-1.0	2	7989
7615	-1.0	1	7990
7616	-1.0	1	7991
7617	-1.0	1	7992
7618	-1.0	1	7993
7619	0.0	1	7994
7620	-1.0	1	7995
7621	-1.0	1	7996
7622	1.0	1	7997
7623	-1.0	1	7998
7624	0.0	1	7999
7625	1.0	1	8000
7626	0.0	1	8001
7627	-1.0	1	8002
7628	-1.0	1	8003
7629	-1.0	1	8004
7630	1.0	1	8005
7631	-1.0	1	8006
7632	1.0	1	8007
7633	-1.0	1	8008
7634	-1.0	1	8009
7635	-1.0	1	8010
7636	-1.0	1	8011
7637	-1.0	1	8012
7638	-1.0	1	8013
7639	-1.0	1	8014
7640	1.0	1	8015
7641	1.0	1	8016
7642	1.0	1	8017
7643	-1.0	1	8018
7644	1.0	1	8019
7645	1.0	1	8020
7646	-1.0	1	8021
7647	1.0	1	8022
7648	1.0	1	8023
7649	-1.0	1	8024
7650	-1.0	1	8025
7651	1.0	1	8026
7652	-1.0	1	8027
7653	1.0	1	8028
7654	1.0	1	8029
7655	1.0	1	8030
7656	-1.0	1	8031
7657	1.0	1	8032
7658	-1.0	1	8033
7659	-1.0	1	8034
7660	-1.0	1	8035
7661	-1.0	1	8036
7662	-1.0	1	8037
7663	-1.0	1	8038
7664	1.0	1	8039
7665	-1.0	1	8040
7666	1.0	1	8041
7667	1.0	1	8042
7668	1.0	1	8043
7669	-1.0	1	8044
7670	1.0	1	8045
7671	-1.0	1	8046
7672	1.0	1	8047
7673	1.0	1	8048
7674	1.0	1	8049
7675	-1.0	1	8050
7676	-1.0	1	8051
7677	1.0	1	8052
7678	-1.0	1	8053
7679	-1.0	1	8054
7680	-1.0	1	8055
7681	1.0	2	8057
7682	-1.0	1	8058
7683	0.0	1	8059
7684	-1.0	1	8060
7685	-1.0	1	8061
7686	-1.0	1	8062
7687	-1.0	1	8063
7688	1.0	1	8064
7689	-1.0	2	8066
7690	1.0	1	8067
7691	-1.0	1	8068
7692	-1.0	1	8069
7693	-1.0	1	8070
7694	-1.0	1	8071
7695	1.0	1	8072
7696	1.0	1	8073
7697	-1.0	1	8074
7698	1.0	1	8075
7699	-1.0	1	8076
7700	-1.0	1	8077
7701	0.0	1	8078
7702	-1.0	1	8079
7703	-1.0	1	8080
7704	1.0	1	8081
7705	-1.0	1	8082
7706	1.0	1	8083
7707	-1.0	1	8084
7708	-1.0	1	8085
7709	-1.0	1	8086
7710	1.0	1	8087
7711	-1.0	1	8088
7712	-1.0	1	8089
7713	1.0	1	8090
7714	-1.0	1	8091
7715	-1.0	1	8092
7716	-1.0	1	8093
7717	0.0	1	8094
7718	-1.0	1	8095
7719	-1.0	1	8096
7720	-1.0	1	8097
7721	-1.0	1	8098
7722	1.0	1	8099
7723	1.0	1	8100
7724	-1.0	1	8101
7725	-1.0	1	8102
7726	1.0	1	8103
7727	-1.0	1	8104
7728	1.0	1	8105
7729	1.0	1	8106
7730	1.0	1	8107
7731	-1.0	1	8108
7732	-1.0	1	8109
7733	1.0	1	8110
7734	-1.0	1	8111
7735	-1.0	1	8112
7736	1.0	1	8113
7737	-1.0	1	8114
7738	-1.0	1	8115
7739	-1.0	1	8116
7740	-1.0	1	8117
7741	-1.0	1	8118
7742	1.0	1	8119
7743	-1.0	1	8120
7744	1.0	1	8121
7745	-1.0	1	8122
7746	0.0	1	8123
7747	-1.0	1	8124
7748	-1.0	1	8125
7749	-1.0	1	8126
7750	0.0	1	8127
7751	1.0	1	8128
7752	-1.0	1	8129
7753	-1.0	1	8130
7754	-1.0	1	8131
7755	1.0	1	8132
7756	-1.0	1	8133
7757	-1.0	1	8134
7758	-1.0	1	8135
7759	-1.0	1	8136
7760	1.0	1	8137
7761	-1.0	1	8138
7762	1.0	1	8139
7763	1.0	1	8140
7764	-1.0	1	8141
7765	1.0	1	8142
7766	-1.0	1	8143
7767	-1.0	1	8144
7768	-1.0	1	8145
7769	-1.0	2	8147
7770	-1.0	1	8148
7771	-1.0	1	8149
7772	1.0	1	8150
7773	1.0	1	8151
7774	-1.0	1	8152
7775	1.0	1	8153
7776	-1.0	1	8154
7777	-1.0	1	8155
7778	0.0	1	8156
7779	1.0	1	8157
7780	-1.0	1	8158
7781	1.0	1	8159
7782	-1.0	1	8160
7783	-1.0	1	8161
7784	-1.0	1	8162
7785	1.0	1	8163
7786	-1.0	1	8164
7787	-1.0	1	8165
7788	0.0	1	8166
7789	-1.0	1	8167
7790	-1.0	1	8168
7791	1.0	1	8169
7792	1.0	1	8170
7793	-1.0	1	8171
7794	-1.0	1	8172
7795	1.0	1	8173
7796	-1.0	1	8174
7797	-1.0	1	8175
7798	-1.0	1	8176
7799	1.0	1	8177
7800	1.0	1	8178
7801	-1.0	1	8179
7802	1.0	2	8181
7803	-1.0	1	8182
7804	-1.0	1	8183
7805	-1.0	1	8184
7806	-1.0	1	8185
7807	-1.0	1	8186
7808	1.0	1	8187
7809	1.0	1	8188
7810	-1.0	1	8189
7811	1.0	1	8190
7812	1.0	1	8191
7813	1.0	1	8192
7814	-1.0	1	8193
7815	-1.0	1	8194
7816	-1.0	1	8195
7817	-1.0	1	8196
7818	1.0	1	8197
7819	-1.0	1	8198
7820	1.0	1	8199
7821	-1.0	1	8200
7822	-1.0	1	8201
7823	-1.0	1	8202
7824	-1.0	1	8203
7825	-1.0	1	8204
7826	-1.0	1	8205
7827	-1.0	1	8206
7828	0.0	1	8207
7829	-1.0	1	8208
7830	1.0	1	8209
7831	1.0	1	8210
7832	-1.0	1	8211
7833	0.0	1	8212
7834	-1.0	1	8213
7835	1.0	1	8214
7836	-1.0	1	8215
7837	1.0	1	8216
7838	-1.0	1	8217
7839	1.0	1	8218
7840	0.0	1	8219
7841	-1.0	1	8220
7842	1.0	1	8221
7843	-1.0	2	8223
7844	1.0	1	8224
7845	0.0	1	8225
7846	-1.0	2	8227
7847	1.0	1	8228
7848	1.0	1	8229
7849	1.0	1	8230
7850	-1.0	1	8231
7851	-1.0	1	8232
7852	-1.0	1	8233
7853	-1.0	1	8234
7854	-1.0	1	8235
7855	-1.0	1	8236
7856	1.0	1	8237
7857	-1.0	1	8238
7858	-1.0	1	8239
7859	0.0	1	8240
7860	-1.0	1	8241
7861	-1.0	1	8242
7862	1.0	1	8243
7863	-1.0	1	8244
7864	1.0	1	8245
7865	-1.0	1	8246
7866	-1.0	1	8247
7867	-1.0	1	8248
7868	-1.0	1	8249
7869	-1.0	1	8250
7870	1.0	1	8251
7871	-1.0	1	8252
7872	1.0	1	8253
7873	-1.0	1	8254
7874	-1.0	1	8255
7875	-1.0	1	8256
7876	-1.0	1	8257
7877	1.0	1	8258
7878	-1.0	1	8259
7879	1.0	2	8261
7880	-1.0	1	8262
7881	-1.0	2	8264
7882	1.0	1	8265
7883	-1.0	1	8266
7884	1.0	1	8267
7885	-1.0	1	8268
7886	-1.0	1	8269
7887	-1.0	1	8270
7888	-1.0	1	8271
7889	-1.0	1	8272
7890	-1.0	1	8273
7891	-1.0	1	8274
7892	-1.0	1	8275
7893	1.0	1	8276
7894	-1.0	1	8277
7895	1.0	1	8278
7896	0.0	1	8279
7897	-1.0	1	8280
7898	-1.0	1	8281
7899	-1.0	1	8282
7900	1.0	1	8283
7901	-1.0	1	8284
7902	1.0	1	8285
7903	-1.0	1	8286
7904	-1.0	1	8287
7905	-1.0	1	8288
7906	1.0	1	8289
7907	-1.0	1	8290
7908	-1.0	1	8291
7909	-1.0	1	8292
7910	-1.0	2	8294
7911	-1.0	1	8295
7912	-1.0	1	8296
7913	1.0	1	8297
7914	1.0	1	8298
7915	-1.0	1	8299
7916	1.0	1	8300
7917	0.0	1	8301
7918	-1.0	1	8302
7919	1.0	1	8303
7920	-1.0	1	8304
7921	-1.0	1	8305
7922	-1.0	1	8306
7923	-1.0	1	8307
7924	1.0	1	8308
7925	1.0	1	8309
7926	-1.0	2	8311
7927	0.0	1	8312
7928	1.0	1	8313
7929	-1.0	1	8314
7930	-1.0	1	8315
7931	0.0	1	8316
7932	1.0	1	8317
7933	1.0	1	8318
7934	1.0	1	8319
7935	-1.0	1	8320
7936	-1.0	1	8321
7937	-1.0	1	8322
7938	-1.0	1	8323
7939	-1.0	1	8324
7940	0.0	1	8325
7941	1.0	1	8326
7942	1.0	1	8327
7943	1.0	1	8328
7944	-1.0	1	8329
7945	-1.0	1	8330
7946	1.0	1	8331
7947	-1.0	1	8332
7948	-1.0	1	8333
7949	1.0	2	8335
7950	-1.0	1	8336
7951	-1.0	1	8337
7952	1.0	1	8338
7953	1.0	1	8339
7954	-1.0	1	8340
7955	1.0	1	8341
7956	0.0	1	8342
7957	-1.0	1	8343
7958	1.0	1	8344
7959	1.0	1	8345
7960	-1.0	1	8346
7961	1.0	1	8347
7962	-1.0	1	8348
7963	-1.0	1	8349
7964	1.0	1	8350
7965	-1.0	1	8351
7966	-1.0	1	8352
7967	-1.0	1	8353
7968	1.0	1	8354
7969	-1.0	1	8355
7970	1.0	1	8356
7971	1.0	1	8357
7972	-1.0	1	8358
7973	1.0	1	8359
7974	-1.0	1	8360
7975	-1.0	1	8361
7976	1.0	1	8362
7977	1.0	1	8363
7978	1.0	1	8364
7979	-1.0	1	8365
7980	-1.0	1	8366
7981	1.0	1	8367
7982	-1.0	1	8368
7983	1.0	1	8369
7984	0.0	1	8370
7985	-1.0	1	8371
7986	1.0	1	8372
7987	-1.0	1	8373
7988	-1.0	1	8374
7989	1.0	1	8375
7990	-1.0	1	8376
7991	-1.0	1	8377
7992	1.0	1	8378
7993	-1.0	1	8379
7994	1.0	1	8380
7995	-1.0	1	8381
7996	1.0	1	8382
7997	1.0	1	8383
7998	-1.0	1	8384
7999	-1.0	2	8386
8000	-1.0	1	8387
8001	1.0	1	8388
8002	-1.0	1	8389
8003	-1.0	1	8390
8004	-1.0	1	8391
8005	0.0	1	8392
8006	1.0	1	8393
8007	1.0	1	8394
8008	-1.0	1	8395
8009	1.0	1	8396
8010	-1.0	1	8397
8011	1.0	1	8398
8012	-1.0	1	8399
8013	1.0	1	8400
8014	1.0	1	8401
8015	-1.0	1	8402
8016	1.0	1	8403
8017	-1.0	1	8404
8018	-1.0	1	8405
8019	0.0	1	8406
8020	1.0	1	8407
8021	-1.0	1	8408
8022	1.0	1	8409
8023	-1.0	1	8410
8024	1.0	1	8411
8025	-1.0	1	8412
8026	-1.0	1	8413
8027	-1.0	1	8414
8028	-1.0	1	8415
8029	-1.0	1	8416
8030	-1.0	1	8417
8031	-1.0	1	8418
8032	1.0	1	8419
8033	-1.0	1	8420
8034	-1.0	1	8421
8035	1.0	1	8422
8036	-1.0	1	8423
8037	-1.0	1	8424
8038	-1.0	1	8425
8039	-1.0	1	8426
8040	1.0	1	8427
8041	-1.0	1	8428
8042	-1.0	1	8429
8043	1.0	1	8430
8044	-1.0	1	8431
8045	1.0	1	8432
8046	-1.0	2	8434
8047	-1.0	1	8435
8048	1.0	1	8436
8049	1.0	1	8437
8050	-1.0	1	8438
8051	-1.0	1	8439
8052	1.0	1	8440
8053	-1.0	1	8441
8054	-1.0	1	8442
8055	-1.0	1	8443
8056	-1.0	1	8444
8057	-1.0	1	8445
8058	-1.0	1	8446
8059	-1.0	1	8447
8060	1.0	1	8448
8061	0.0	1	8449
8062	-1.0	1	8450
8063	0.0	1	8451
8064	-1.0	1	8452
8065	-1.0	1	8453
8066	-1.0	1	8454
8067	0.0	1	8455
8068	-1.0	1	8456
8069	-1.0	1	8457
8070	-1.0	1	8458
8071	-1.0	1	8459
8072	0.0	1	8460
8073	-1.0	1	8461
8074	-1.0	1	8462
8075	-1.0	1	8463
8076	-1.0	1	8464
8077	-1.0	1	8465
8078	1.0	1	8466
8079	0.0	1	8467
8080	-1.0	1	8468
8081	1.0	1	8469
8082	-1.0	1	8470
8083	-1.0	1	8471
8084	-1.0	1	8472
8085	-1.0	1	8473
8086	1.0	1	8474
8087	1.0	1	8475
8088	-1.0	1	8476
8089	1.0	1	8477
8090	1.0	1	8478
8091	1.0	1	8479
8092	-1.0	1	8480
8093	-1.0	1	8481
8094	-1.0	1	8482
8095	1.0	1	8483
8096	-1.0	1	8484
8097	-1.0	1	8485
8098	-1.0	1	8486
8099	-1.0	1	8487
8100	-1.0	1	8488
8101	-1.0	1	8489
8102	-1.0	1	8490
8103	-1.0	1	8491
8104	-1.0	1	8492
8105	-1.0	1	8493
8106	1.0	1	8494
8107	-1.0	1	8495
8108	-1.0	1	8496
8109	-1.0	1	8497
8110	1.0	1	8498
8111	-1.0	1	8499
8112	-1.0	1	8500
8113	1.0	1	8501
8114	-1.0	1	8502
8115	1.0	2	8504
8116	-1.0	1	8505
8117	-1.0	1	8506
8118	-1.0	1	8507
8119	1.0	1	8508
8120	0.0	1	8509
8121	-1.0	1	8510
8122	-1.0	1	8511
8123	-1.0	1	8512
8124	-1.0	1	8513
8125	1.0	1	8514
8126	-1.0	1	8515
8127	1.0	1	8516
8128	-1.0	1	8517
8129	1.0	2	8519
8130	-1.0	1	8520
8131	-1.0	1	8521
8132	-1.0	1	8522
8133	-1.0	1	8523
8134	1.0	1	8524
8135	1.0	1	8525
8136	1.0	1	8526
8137	1.0	1	8527
8138	0.0	1	8528
8139	1.0	1	8529
8140	-1.0	2	8531
8141	1.0	1	8532
8142	-1.0	1	8533
8143	-1.0	1	8534
8144	-1.0	1	8535
8145	-1.0	1	8536
8146	-1.0	1	8537
8147	1.0	1	8538
8148	-1.0	1	8539
8149	1.0	1	8540
8150	-1.0	1	8541
8151	-1.0	1	8542
8152	-1.0	1	8543
8153	-1.0	1	8544
8154	1.0	1	8545
8155	1.0	1	8546
8156	-1.0	2	8548
8157	1.0	1	8549
8158	-1.0	1	8550
8159	1.0	1	8551
8160	-1.0	1	8552
8161	1.0	1	8553
8162	1.0	1	8554
8163	-1.0	1	8555
8164	-1.0	1	8556
8165	-1.0	1	8557
8166	-1.0	1	8558
8167	0.0	1	8559
8168	-1.0	1	8560
8169	-1.0	1	8561
8170	-1.0	1	8562
8171	1.0	1	8563
8172	-1.0	1	8564
8173	-1.0	2	8566
8174	1.0	1	8567
8175	1.0	1	8568
8176	1.0	1	8569
8177	0.0	1	8570
8178	-1.0	1	8571
8179	1.0	1	8572
8180	-1.0	1	8573
8181	1.0	2	8575
8182	-1.0	1	8576
8183	-1.0	1	8577
8184	-1.0	1	8578
8185	0.0	1	8579
8186	1.0	1	8580
8187	1.0	1	8581
8188	-1.0	1	8582
8189	-1.0	1	8583
8190	-1.0	1	8584
8191	1.0	1	8585
8192	-1.0	1	8586
8193	-1.0	1	8587
8194	-1.0	1	8588
8195	-1.0	1	8589
8196	1.0	1	8590
8197	-1.0	2	8592
8198	-1.0	1	8593
8199	-1.0	1	8594
8200	-1.0	1	8595
8201	-1.0	1	8596
8202	1.0	1	8597
8203	0.0	1	8598
8204	-1.0	1	8599
8205	1.0	1	8600
8206	-1.0	1	8601
8207	1.0	1	8602
8208	1.0	1	8603
8209	1.0	1	8604
8210	-1.0	1	8605
8211	-1.0	1	8606
8212	-1.0	2	8608
8213	-1.0	1	8609
8214	-1.0	1	8610
8215	-1.0	1	8611
8216	1.0	1	8612
8217	-1.0	1	8613
8218	-1.0	1	8614
8219	-1.0	1	8615
8220	-1.0	1	8616
8221	1.0	1	8617
8222	1.0	1	8618
8223	-1.0	1	8619
8224	1.0	1	8620
8225	-1.0	1	8621
8226	-1.0	1	8622
8227	1.0	1	8623
8228	1.0	1	8624
8229	-1.0	2	8626
8230	1.0	1	8627
8231	-1.0	1	8628
8232	-1.0	1	8629
8233	-1.0	1	8630
8234	0.0	1	8631
8235	-1.0	1	8632
8236	-1.0	1	8633
8237	-1.0	1	8634
8238	-1.0	1	8635
8239	1.0	1	8636
8240	1.0	1	8637
8241	1.0	1	8638
8242	-1.0	1	8639
8243	1.0	1	8640
8244	1.0	1	8641
8245	-1.0	2	8643
8246	-1.0	1	8644
8247	-1.0	1	8645
8248	-1.0	1	8646
8249	1.0	1	8647
8250	-1.0	1	8648
8251	-1.0	1	8649
8252	1.0	1	8650
8253	1.0	1	8651
8254	-1.0	1	8652
8255	1.0	1	8653
8256	1.0	1	8654
8257	1.0	1	8655
8258	-1.0	1	8656
8259	-1.0	1	8657
8260	1.0	1	8658
8261	-1.0	1	8659
8262	0.0	1	8660
8263	-1.0	1	8661
8264	-1.0	1	8662
8265	-1.0	1	8663
8266	-1.0	1	8664
8267	1.0	1	8665
8268	1.0	1	8666
8269	-1.0	1	8667
8270	1.0	1	8668
8271	1.0	1	8669
8272	-1.0	2	8671
8273	-1.0	1	8672
8274	-1.0	1	8673
8275	-1.0	2	8675
8276	-1.0	1	8676
8277	-1.0	1	8677
8278	-1.0	1	8678
8279	1.0	1	8679
8280	-1.0	1	8680
8281	-1.0	1	8681
8282	-1.0	1	8682
8283	-1.0	1	8683
8284	1.0	1	8684
8285	-1.0	1	8685
8286	-1.0	1	8686
8287	-1.0	1	8687
8288	-1.0	1	8688
8289	-1.0	1	8689
8290	-1.0	1	8690
8291	-1.0	1	8691
8292	1.0	1	8692
8293	-1.0	2	8694
8294	-1.0	1	8695
8295	-1.0	1	8696
8296	1.0	1	8697
8297	1.0	1	8698
8298	1.0	1	8699
8299	-1.0	1	8700
8300	1.0	1	8701
8301	-1.0	1	8702
8302	1.0	1	8703
8303	-1.0	1	8704
8304	-1.0	1	8705
8305	-1.0	1	8706
8306	-1.0	1	8707
8307	1.0	1	8708
8308	-1.0	2	8710
8309	1.0	1	8711
8310	-1.0	1	8712
8311	-1.0	1	8713
8312	-1.0	1	8714
8313	-1.0	2	8716
8314	1.0	1	8717
8315	-1.0	1	8718
8316	-1.0	2	8720
8317	-1.0	1	8721
8318	-1.0	2	8723
8319	1.0	1	8724
8320	1.0	1	8725
8321	1.0	1	8726
8322	1.0	1	8727
8323	-1.0	1	8728
8324	0.0	2	8730
8325	1.0	1	8731
8326	-1.0	1	8732
8327	-1.0	2	8734
8328	-1.0	1	8735
8329	1.0	1	8736
8330	0.0	1	8737
8331	-1.0	1	8738
8332	1.0	1	8739
8333	-1.0	1	8740
8334	1.0	1	8741
8335	-1.0	1	8742
8336	1.0	1	8743
8337	-1.0	1	8744
8338	-1.0	1	8745
8339	1.0	1	8746
8340	1.0	1	8747
8341	-1.0	1	8748
8342	1.0	1	8749
8343	1.0	1	8750
8344	1.0	1	8751
8345	1.0	1	8752
8346	-1.0	1	8753
8347	-1.0	1	8754
8348	-1.0	1	8755
8349	1.0	1	8756
8350	1.0	1	8757
8351	1.0	1	8758
8352	-1.0	1	8759
8353	1.0	1	8760
8354	1.0	1	8761
8355	-1.0	1	8762
8356	-1.0	1	8763
8357	-1.0	1	8764
8358	-1.0	1	8765
8359	1.0	1	8766
8360	-1.0	1	8767
8361	1.0	1	8768
8362	-1.0	1	8769
8363	-1.0	1	8770
8364	-1.0	1	8771
8365	1.0	1	8772
8366	1.0	1	8773
8367	-1.0	1	8774
8368	1.0	2	8776
8369	-1.0	1	8777
8370	1.0	1	8778
8371	-1.0	1	8779
8372	1.0	1	8780
8373	1.0	1	8781
8374	1.0	1	8782
8375	-1.0	2	8784
8376	1.0	1	8785
8377	-1.0	1	8786
8378	-1.0	1	8787
8379	-1.0	1	8788
8380	1.0	1	8789
8381	-1.0	1	8790
8382	1.0	1	8791
8383	1.0	1	8792
8384	1.0	1	8793
8385	-1.0	1	8794
8386	-1.0	1	8795
8387	-1.0	1	8796
8388	1.0	1	8797
8389	-1.0	1	8798
8390	-1.0	1	8799
8391	-1.0	1	8800
8392	-1.0	1	8801
8393	-1.0	1	8802
8394	-1.0	1	8803
8395	-1.0	1	8804
8396	-1.0	1	8805
8397	-1.0	1	8806
8398	-1.0	1	8807
8399	-1.0	1	8808
8400	-1.0	1	8809
8401	1.0	1	8810
8402	1.0	1	8811
8403	1.0	1	8812
8404	-1.0	1	8813
8405	-1.0	1	8814
8406	1.0	1	8815
8407	-1.0	1	8816
8408	-1.0	1	8817
8409	1.0	1	8818
8410	1.0	1	8819
8411	-1.0	1	8820
8412	1.0	1	8821
8413	0.0	1	8822
8414	1.0	1	8823
8415	-1.0	2	8825
8416	1.0	1	8826
8417	1.0	1	8827
8418	0.0	1	8828
8419	-1.0	1	8829
8420	-1.0	1	8830
8421	1.0	1	8831
8422	-1.0	1	8832
8423	-1.0	1	8833
8424	-1.0	1	8834
8425	-1.0	1	8835
8426	-1.0	1	8836
8427	-1.0	1	8837
8428	-1.0	1	8838
8429	-1.0	1	8839
8430	1.0	1	8840
8431	1.0	1	8841
8432	1.0	1	8842
8433	1.0	1	8843
8434	-1.0	1	8844
8435	-1.0	2	8846
8436	1.0	1	8847
8437	-1.0	1	8848
8438	1.0	1	8849
8439	1.0	1	8850
8440	1.0	1	8851
8441	1.0	1	8852
8442	1.0	1	8853
8443	-1.0	1	8854
8444	1.0	1	8855
8445	1.0	1	8856
8446	1.0	1	8857
8447	1.0	1	8858
8448	-1.0	1	8859
8449	-1.0	1	8860
8450	-1.0	1	8861
8451	-1.0	1	8862
8452	-1.0	1	8863
8453	-1.0	1	8864
8454	1.0	1	8865
8455	1.0	1	8866
8456	-1.0	1	8867
8457	-1.0	1	8868
8458	1.0	1	8869
8459	-1.0	1	8870
8460	0.0	1	8871
8461	-1.0	1	8872
8462	-1.0	1	8873
8463	-1.0	1	8874
8464	-1.0	1	8875
8465	1.0	1	8876
8466	1.0	1	8877
8467	-1.0	1	8878
8468	-1.0	1	8879
8469	-1.0	2	8881
8470	-1.0	1	8882
8471	1.0	1	8883
8472	-1.0	1	8884
8473	1.0	1	8885
8474	1.0	1	8886
8475	-1.0	1	8887
8476	-1.0	1	8888
8477	-1.0	1	8889
8478	1.0	1	8890
8479	-1.0	1	8891
8480	-1.0	1	8892
8481	1.0	1	8893
8482	-1.0	1	8894
8483	1.0	1	8895
8484	-1.0	1	8896
8485	0.0	1	8897
8486	-1.0	1	8898
8487	-1.0	1	8899
8488	-1.0	1	8900
8489	-1.0	2	8902
8490	-1.0	1	8903
8491	-1.0	1	8904
8492	1.0	1	8905
8493	-1.0	1	8906
8494	-1.0	1	8907
8495	-1.0	1	8908
8496	-1.0	1	8909
8497	-1.0	1	8910
8498	-1.0	1	8911
8499	-1.0	1	8912
8500	-1.0	1	8913
8501	-1.0	1	8914
8502	1.0	1	8915
8503	1.0	1	8916
8504	1.0	1	8917
8505	-1.0	1	8918
8506	-1.0	1	8919
8507	1.0	1	8920
8508	-1.0	1	8921
8509	1.0	1	8922
8510	0.0	1	8923
8511	1.0	1	8924
8512	-1.0	1	8925
8513	-1.0	1	8926
8514	1.0	1	8927
8515	-1.0	1	8928
8516	-1.0	1	8929
8517	1.0	1	8930
8518	-1.0	2	8932
8519	1.0	1	8933
8520	1.0	1	8934
8521	-1.0	1	8935
8522	-1.0	1	8936
8523	1.0	1	8937
8524	-1.0	1	8938
8525	1.0	1	8939
8526	-1.0	2	8941
8527	-1.0	1	8942
8528	0.0	1	8943
8529	1.0	1	8944
8530	-1.0	1	8945
8531	-1.0	1	8946
8532	1.0	1	8947
8533	1.0	1	8948
8534	1.0	2	8950
8535	1.0	1	8951
8536	1.0	1	8952
8537	-1.0	1	8953
8538	1.0	1	8954
8539	1.0	1	8955
8540	-1.0	1	8956
8541	-1.0	1	8957
8542	-1.0	1	8958
8543	-1.0	1	8959
8544	-1.0	1	8960
8545	1.0	1	8961
8546	1.0	1	8962
8547	-1.0	1	8963
8548	-1.0	1	8964
8549	-1.0	1	8965
8550	1.0	1	8966
8551	-1.0	1	8967
8552	1.0	1	8968
8553	1.0	1	8969
8554	-1.0	2	8971
8555	1.0	1	8972
8556	-1.0	1	8973
